cpf,gender,SeniorCitizen,Partner,Dependents
78536988100,Male,0,Yes,No
64980445004,Female,0,No,No
92860521038,Female,1,Yes,No
26270664802,Female,0,No,No
90082484503,Female,0,No,No
81308898380,Female,0,Yes,Yes
5748839911,Male,1,No,No
74185630271,Male,0,No,Yes
75000305680,Male,0,No,No
61995305600,Female,0,No,No
41849378452,Female,0,No,Yes
67908701809,Female,0,No,No
72600136568,Male,0,No,No
10344442985,Male,0,Yes,No
90674568613,Male,0,No,No
52406221598,Male,1,No,No
59967256222,Male,0,Yes,No
22190533422,Female,0,No,No
70474764826,Male,0,Yes,No
45593965234,Female,0,Yes,Yes
13835071203,Male,0,No,No
45531290004,Female,0,No,No
36221173205,Male,0,No,No
77264883957,Female,0,Yes,Yes
58558522960,Female,0,Yes,No
42525161882,Female,0,Yes,No
57591710540,Female,1,No,No
8054914733,Female,0,Yes,No
74473535231,Male,0,Yes,No
47841715927,Female,0,No,No
49734493000,Male,1,No,Yes
53788033142,Male,0,No,No
83611338958,Female,0,Yes,Yes
26087882898,Female,0,No,No
15278730480,Male,1,Yes,No
86251521716,Male,1,Yes,Yes
46535378012,Female,0,No,No
18915673492,Male,0,Yes,No
46717762942,Female,0,Yes,Yes
69143362966,Male,0,No,No
99466450921,Male,1,Yes,No
99900108973,Female,0,Yes,No
85739083516,Female,1,Yes,No
21189684420,Male,1,Yes,No
24648849957,Male,0,Yes,Yes
79572857592,Female,1,Yes,No
95828190229,Male,0,No,No
21797891227,Male,0,No,Yes
48839717080,Female,1,No,No
59844514339,Male,0,Yes,No
67286811240,Male,0,No,No
30388568194,Male,1,Yes,No
19397814508,Female,0,No,No
90099217783,Male,0,Yes,Yes
90552866997,Female,0,Yes,No
33515880704,Female,0,Yes,Yes
5326011905,Male,1,Yes,No
39103829758,Female,0,No,No
42551360927,Female,0,No,No
8581810454,Female,0,Yes,Yes
50243736185,Male,1,Yes,No
58736627119,Male,0,Yes,No
35896933550,Male,0,No,No
39005856106,Female,0,No,No
54731566304,Male,0,No,No
97925511664,Female,1,No,No
43690283701,Male,0,No,No
72702896626,Female,0,No,No
60534281672,Female,0,Yes,Yes
44161019700,Female,0,No,No
53584640504,Male,0,Yes,No
10388027339,Male,1,No,No
4276362806,Female,0,No,No
14447189321,Male,0,No,No
95309690662,Female,0,No,No
76490922835,Female,0,No,No
84987455196,Male,0,Yes,Yes
35872717474,Male,0,Yes,No
30688116434,Female,0,Yes,Yes
3439881865,Male,0,Yes,Yes
73877583369,Female,0,No,No
36477041308,Female,0,Yes,No
9091538686,Female,0,No,No
2826254294,Male,0,Yes,No
4123190553,Female,0,Yes,No
77204410017,Male,0,No,No
79419324583,Male,0,Yes,Yes
38109794149,Female,0,No,No
22487098708,Male,0,No,No
26496322597,Male,0,No,No
17422404370,Female,0,No,No
26118900302,Female,0,Yes,Yes
46861630721,Female,0,No,No
2867202051,Female,0,No,No
9536621959,Female,0,No,No
53689005701,Female,0,No,No
79500173255,Female,0,No,No
59007397168,Female,0,Yes,Yes
30722113889,Male,0,Yes,No
69087167245,Male,0,No,No
21045461768,Male,0,Yes,Yes
19281707497,Male,0,Yes,Yes
43602344223,Male,0,Yes,No
25216025235,Female,0,Yes,No
39412094426,Female,0,No,No
77269032602,Female,0,No,No
55132761780,Female,0,No,No
94802455909,Female,0,Yes,Yes
85160211900,Male,0,Yes,Yes
15891268663,Female,1,Yes,No
49864786806,Male,0,Yes,Yes
62376008840,Female,0,No,No
44740837846,Female,0,No,No
19190749960,Female,0,Yes,Yes
21640069844,Male,0,No,No
36923534801,Male,0,Yes,No
48647082150,Male,0,No,No
39865462273,Male,0,No,No
2123720500,Female,0,Yes,Yes
50330000802,Male,0,No,No
86346739107,Male,0,Yes,No
90088991164,Male,1,Yes,No
41600916953,Male,0,No,No
23273798904,Male,1,No,No
79060854853,Male,0,No,No
18674630081,Male,0,Yes,Yes
9984336166,Female,0,No,No
13711815197,Female,0,No,No
98545829493,Male,0,No,No
20340153555,Female,0,No,No
34660756963,Female,0,No,No
99449466726,Female,0,No,No
20108240240,Male,0,No,No
81822387906,Male,1,Yes,Yes
40262085836,Male,1,No,No
17452735307,Female,0,No,No
64235700430,Male,0,No,No
12918285161,Male,0,No,No
81612559034,Male,0,No,No
46100792320,Male,0,Yes,No
4660012824,Male,0,Yes,No
38271012398,Female,0,No,No
29615120421,Female,0,No,No
85076653492,Male,0,No,No
46042276328,Male,1,No,No
46019153096,Male,0,No,No
57347243513,Female,0,No,No
86176822564,Female,0,Yes,No
12726708641,Female,0,No,No
66562241995,Female,1,No,No
76878494770,Female,0,Yes,Yes
71290350051,Male,0,Yes,Yes
61848974205,Female,0,Yes,No
23543404601,Female,0,No,No
68212156427,Male,1,No,No
95254920602,Female,0,Yes,No
44111973833,Female,0,No,No
81827306351,Female,0,Yes,Yes
43594882110,Male,1,Yes,No
88496806600,Female,0,Yes,No
40511021224,Female,0,No,No
54341230182,Male,0,Yes,No
60498603784,Female,0,No,No
21860032010,Female,0,No,No
31978999038,Female,0,No,No
11400347157,Female,0,Yes,No
31719786011,Male,0,No,No
16259084153,Female,0,No,No
94785501103,Male,1,No,No
37535821073,Female,1,Yes,Yes
72887807242,Female,1,No,No
79037161669,Female,0,No,Yes
8819722313,Male,0,No,No
99647718357,Male,0,Yes,No
75307681070,Female,0,No,No
24808557835,Female,0,No,No
244323690,Male,1,No,No
22169069640,Female,0,No,No
85746706779,Male,0,No,No
51691395277,Female,0,No,No
15016426180,Female,0,No,No
7033508468,Female,0,Yes,Yes
24319839277,Male,0,No,Yes
48481300420,Female,1,No,No
16910530233,Female,1,No,No
15167586410,Male,0,No,Yes
63395348130,Female,0,No,Yes
10501476423,Male,0,Yes,Yes
27896157306,Male,0,No,No
85512817710,Male,0,No,No
51239597851,Male,0,No,Yes
15542609732,Male,0,Yes,No
23602446557,Male,0,No,Yes
46772051750,Male,0,No,No
10730871584,Male,0,Yes,No
64783703132,Male,1,Yes,Yes
75438027404,Female,0,Yes,Yes
14857260263,Female,0,Yes,Yes
92546862715,Male,0,Yes,Yes
28840766464,Male,1,No,No
20763271349,Female,0,No,No
53867625913,Female,1,No,No
23868790624,Male,0,Yes,No
4886932096,Male,1,No,No
55340508960,Female,1,No,No
27396159733,Male,0,No,No
64053567017,Male,0,Yes,Yes
78977554284,Female,0,No,Yes
61903842263,Female,0,Yes,No
73627320239,Female,0,Yes,Yes
22711175774,Female,1,Yes,No
69171620435,Male,0,Yes,No
29851448680,Female,0,No,No
98305216993,Male,1,Yes,No
3922026974,Female,0,Yes,No
80142647110,Female,0,No,No
6801770357,Male,0,Yes,Yes
16370500461,Male,0,Yes,No
93326724403,Male,0,Yes,No
69317294707,Female,0,No,No
63808390620,Male,1,No,No
54025998580,Male,0,No,No
19393272700,Male,0,No,No
28129163543,Male,0,Yes,Yes
4960266740,Female,0,Yes,No
65272845358,Female,0,No,No
97499507041,Female,1,No,No
88640675660,Male,0,Yes,Yes
2080192949,Female,0,No,No
2215439025,Female,1,No,No
44890932259,Male,0,No,No
53332023543,Female,0,No,No
10255501960,Female,0,Yes,No
35450369875,Female,0,Yes,No
88439333293,Female,1,Yes,No
43629620850,Female,1,Yes,No
5983124471,Female,1,No,No
12907596500,Male,0,Yes,No
99920123749,Female,0,Yes,Yes
63177495408,Male,0,Yes,Yes
21062941900,Female,0,Yes,Yes
37591922629,Female,0,No,No
71317536290,Female,1,No,No
64752864606,Male,1,No,No
12096173078,Female,0,No,No
9928452466,Female,0,No,No
3211535535,Male,0,No,No
5143219116,Male,0,Yes,No
43087797235,Female,0,No,No
47925422190,Female,0,No,No
88345819206,Male,1,No,No
4877067655,Female,0,Yes,Yes
93332998668,Male,0,No,No
51590257820,Male,0,Yes,Yes
46408585825,Female,0,No,No
83825672662,Male,0,No,No
20846729296,Male,0,No,No
54355196240,Male,0,No,No
82225018286,Male,0,No,No
56247286384,Female,0,No,No
94201223442,Female,0,No,No
14992900984,Female,0,No,No
66270266009,Male,0,No,No
45095632136,Female,0,Yes,Yes
74003910117,Male,0,Yes,Yes
93353892265,Female,0,Yes,No
24711936092,Male,0,Yes,Yes
6082770536,Male,0,Yes,Yes
64616076251,Female,1,No,No
64385009503,Female,0,No,No
37234617604,Male,0,No,No
23133610988,Female,1,No,No
44164231602,Male,0,No,No
54413727703,Male,0,No,No
68576063409,Male,0,Yes,No
94290461794,Female,0,No,No
55188701758,Male,0,Yes,No
99932420204,Female,0,No,No
48374441720,Female,0,Yes,No
23456538685,Female,0,Yes,Yes
94790254852,Male,0,Yes,No
53626890457,Female,0,Yes,No
72386410030,Male,1,Yes,No
95385574252,Male,0,No,No
16435990034,Female,1,No,No
93781460401,Female,0,Yes,No
76143788499,Female,1,No,No
43706618702,Male,0,Yes,No
56467263600,Female,0,Yes,No
81541858905,Female,1,No,No
90027729125,Male,0,No,No
8450786070,Female,0,Yes,No
43566050393,Male,0,Yes,Yes
37469833048,Male,0,No,Yes
67730671891,Male,0,Yes,Yes
22266794132,Male,1,No,No
90878865357,Female,0,No,No
85906739602,Male,0,No,No
34289876080,Male,0,Yes,No
55049221781,Male,0,No,No
4861867096,Female,0,Yes,No
66320162945,Male,0,Yes,Yes
7399289107,Male,0,No,No
98271826506,Female,0,No,Yes
33717086405,Male,0,No,No
94269420332,Female,0,Yes,Yes
98313549076,Female,0,No,No
14599670626,Male,1,Yes,No
92195873000,Female,0,No,No
54982438803,Female,1,No,No
43021781675,Female,1,Yes,No
78066431503,Male,1,No,No
89016492844,Female,0,No,No
15037017009,Male,0,No,No
92640703030,Female,1,Yes,No
88081726276,Female,0,Yes,Yes
82968244850,Female,0,No,No
50072889500,Female,0,Yes,Yes
92741168024,Male,0,No,No
69196127635,Male,0,No,No
62080820303,Female,1,No,No
91702634426,Female,0,Yes,Yes
43596245818,Male,0,Yes,Yes
70120424274,Female,0,Yes,Yes
53690912342,Female,0,No,No
75302849755,Male,0,Yes,Yes
60396702406,Male,0,No,Yes
36524055365,Female,0,No,Yes
64818754048,Male,0,No,No
36488215981,Female,0,No,No
77385466206,Male,0,Yes,No
32360667920,Female,0,Yes,No
98649125930,Female,0,Yes,No
49722042904,Female,0,No,No
86226992000,Female,1,Yes,Yes
66617996259,Female,1,No,No
35699929932,Female,0,No,No
83358768864,Female,0,Yes,Yes
77792560490,Male,0,No,Yes
13482084904,Female,0,Yes,Yes
31539839176,Female,0,No,No
22600014403,Male,1,Yes,No
7629143001,Male,0,No,No
49134103856,Male,0,No,No
97528720933,Male,0,No,No
98656422472,Female,0,No,No
5920823500,Female,0,Yes,No
30976691914,Female,0,Yes,No
48962980550,Female,0,No,No
68201753020,Female,0,Yes,Yes
79661869545,Female,0,No,Yes
72404347454,Female,1,Yes,No
12531379517,Male,0,Yes,Yes
61007773200,Male,0,Yes,No
17503619228,Male,0,No,No
2599919371,Female,0,No,No
87337034261,Male,1,Yes,No
44474890400,Male,0,Yes,No
76078623583,Male,0,Yes,Yes
10765191725,Female,0,Yes,Yes
8517328957,Female,0,No,No
51456340999,Male,1,No,No
18580558140,Male,0,Yes,No
15744965300,Male,0,Yes,Yes
91607700409,Male,0,No,No
9304541891,Male,0,No,Yes
40398221880,Male,0,No,No
3966203880,Female,1,Yes,No
58864078800,Female,0,No,No
2652951653,Female,0,Yes,Yes
46933356221,Male,0,No,No
30397440898,Male,0,Yes,Yes
80670898767,Male,0,No,No
9201991860,Female,0,No,No
43113266106,Female,0,No,Yes
15848580529,Male,0,Yes,No
26321196002,Female,1,Yes,No
47220539797,Female,0,Yes,Yes
7745447089,Female,0,No,No
82317146183,Male,0,No,No
99539467608,Female,0,Yes,Yes
62623596050,Male,1,Yes,No
53026184004,Male,0,No,No
25787036808,Female,1,No,No
60506306666,Male,1,No,No
36050281602,Male,0,Yes,Yes
40989103900,Female,0,No,No
9120302592,Female,0,No,No
20945237561,Male,0,Yes,No
97953192640,Female,1,Yes,No
986027561,Female,0,No,No
74544920531,Female,0,No,No
48944538190,Female,0,Yes,Yes
18081896554,Female,1,Yes,Yes
58344566266,Female,1,No,No
29521797002,Male,0,No,No
56603616254,Female,0,Yes,No
48607047205,Male,0,Yes,No
66023515835,Male,0,Yes,No
50153017317,Female,0,No,No
16715605823,Male,0,Yes,Yes
79052244146,Male,0,Yes,No
33954794047,Male,0,Yes,No
64531579003,Female,0,Yes,No
57191898666,Male,1,No,No
64693656127,Male,0,No,Yes
83359748700,Female,0,No,No
68057023724,Female,0,Yes,Yes
71843019272,Male,1,Yes,Yes
20956733360,Female,0,No,No
29732396482,Male,0,No,No
40282532684,Male,1,No,No
76992427776,Female,0,No,No
39238520291,Female,0,No,No
32091401625,Female,0,Yes,Yes
93328442324,Male,0,No,No
47199829051,Female,0,No,No
75515452631,Female,0,Yes,Yes
7569991389,Male,0,No,No
83100643305,Male,0,Yes,Yes
22622777701,Female,0,No,Yes
33168066443,Male,0,No,No
70703850300,Male,0,No,No
60595298443,Male,0,No,No
24107402789,Female,0,No,No
40675826764,Male,0,No,No
62590620012,Male,0,Yes,Yes
36385646149,Female,0,No,No
49745979309,Male,0,No,No
18399798444,Female,0,Yes,Yes
91498609929,Female,0,Yes,No
55049326613,Male,0,Yes,Yes
43223946128,Female,0,Yes,Yes
21289811580,Female,0,Yes,Yes
94853400109,Female,0,No,No
27622398420,Female,0,No,No
74225678725,Female,0,No,No
18882237826,Male,0,Yes,Yes
87058416826,Male,0,No,No
6134956406,Female,0,Yes,Yes
79984605809,Male,0,Yes,Yes
67949638338,Female,0,No,No
9723610817,Female,0,Yes,No
9261662048,Female,1,No,No
16555786426,Male,1,No,No
57865557558,Male,1,No,No
12476400009,Male,0,Yes,Yes
68758682457,Female,0,Yes,No
5166545192,Female,0,Yes,Yes
22444189957,Male,0,No,No
74023386812,Female,0,No,No
60835701743,Female,1,Yes,No
3630944230,Male,1,No,No
38602050801,Female,0,No,No
98309413459,Female,0,No,No
90961979763,Female,0,No,No
97245284130,Male,0,No,No
35694804538,Male,0,No,No
7356748096,Female,0,No,No
95739405904,Female,0,No,No
80260294454,Female,0,Yes,Yes
20315892536,Female,0,No,No
84907342080,Male,1,Yes,No
31977748686,Male,0,Yes,Yes
75951418690,Female,0,No,No
48230882983,Female,1,No,No
58684196260,Female,0,No,No
33260586911,Female,0,No,No
42767483130,Female,0,Yes,Yes
73066293106,Female,1,No,No
51817882465,Male,0,Yes,Yes
26559469875,Male,0,Yes,No
90623272300,Female,0,Yes,No
71798902273,Male,0,No,No
37900654801,Male,0,Yes,Yes
70847795403,Male,1,Yes,No
17675539869,Female,1,No,No
18890737840,Male,0,Yes,No
15915790828,Female,0,No,No
94589626845,Male,0,No,No
38488763883,Female,0,No,No
2076123903,Female,0,No,No
61219051829,Female,1,No,No
81298861896,Male,0,No,No
20706690176,Male,0,Yes,Yes
7923729808,Male,0,Yes,No
26893348606,Female,0,Yes,No
49703506712,Female,1,No,No
57896833557,Female,0,No,No
57077312372,Female,0,Yes,No
15550570556,Male,0,Yes,No
21879938413,Male,1,Yes,No
44045883134,Female,0,Yes,Yes
14147012337,Male,0,Yes,No
50368715612,Male,0,No,No
89109779736,Male,0,No,No
80234456850,Male,0,No,No
44679403675,Female,0,Yes,No
64016329507,Female,0,No,No
73783159741,Female,0,No,No
57292731856,Female,0,No,No
68302915858,Male,1,No,No
54233241659,Male,0,No,Yes
51854839624,Male,1,No,No
60734467486,Male,0,Yes,No
62159584177,Male,0,Yes,No
74916170504,Female,0,Yes,Yes
2218169843,Male,0,No,No
14134476003,Female,1,No,No
94837740200,Male,0,Yes,No
92864330261,Male,1,Yes,No
65099621872,Female,0,No,No
36677196631,Female,1,No,No
66102563492,Female,0,No,No
20222349956,Male,0,No,No
80137683685,Female,0,No,No
75901779118,Male,0,No,No
52446144012,Male,0,Yes,Yes
92335174622,Female,0,No,No
56426018651,Female,0,No,No
37263199564,Female,0,No,No
69559227777,Male,0,Yes,Yes
64149003890,Male,0,Yes,No
50255134487,Male,0,No,Yes
48672288343,Female,0,Yes,Yes
90473314517,Male,0,No,No
46157493259,Male,0,Yes,No
51149788704,Female,1,Yes,No
95312040983,Male,1,Yes,Yes
54377661817,Female,0,No,No
30858001829,Male,1,Yes,Yes
73143915137,Female,0,No,No
14367862151,Male,1,Yes,No
7818710930,Female,0,No,No
68564257084,Female,0,Yes,No
68026933133,Male,0,No,No
54230600283,Female,0,Yes,No
30286550555,Male,0,No,No
22411420692,Female,0,Yes,No
67015145960,Male,0,Yes,Yes
92016633824,Female,0,Yes,Yes
22224005385,Female,0,No,No
92220562050,Male,0,Yes,Yes
19011348494,Male,1,Yes,No
33913325220,Female,0,No,No
86132394559,Female,0,No,No
64523428603,Male,0,No,No
44976024946,Female,0,No,No
86634209510,Male,0,No,No
36773498503,Female,1,No,No
29735615231,Female,1,No,No
66559147606,Female,0,No,No
25380966420,Female,0,Yes,Yes
14753369501,Male,0,No,No
24746653585,Female,0,No,No
38962985349,Male,0,Yes,Yes
24367924106,Female,0,No,No
57127638349,Male,0,Yes,No
54346858651,Male,0,Yes,No
39061682479,Male,0,No,No
97939981641,Female,1,Yes,No
15381168390,Female,0,Yes,No
71030737240,Female,0,No,No
60720148952,Male,0,No,No
67808264997,Male,1,No,No
31214639429,Male,0,Yes,No
76254292610,Male,0,No,No
45633917278,Male,1,Yes,No
99403694840,Female,0,No,No
11266497161,Male,0,No,No
96706833517,Male,0,No,No
39101612514,Female,1,No,No
90163994960,Male,1,Yes,No
1333443714,Male,0,No,Yes
67348140920,Male,0,Yes,Yes
84101679304,Female,0,No,No
1481160435,Male,0,No,No
99100420298,Male,0,No,No
88661680174,Female,1,No,No
99034213463,Female,0,No,No
85484203597,Female,0,No,No
31607917939,Male,0,No,No
13860157175,Female,0,No,No
17132194097,Female,1,Yes,Yes
24702881426,Female,1,No,No
11287452752,Male,1,Yes,No
19367857659,Female,0,No,No
46391381054,Male,0,No,No
74916194284,Male,1,Yes,No
32154013120,Male,1,No,No
53506962620,Male,0,Yes,No
16845525242,Male,0,Yes,Yes
74102547185,Female,0,No,No
79899488500,Female,0,No,No
66948993001,Male,0,Yes,Yes
5195675600,Female,0,Yes,No
35584227161,Male,0,No,No
72662565004,Male,0,Yes,Yes
46070014499,Female,0,No,No
13068624002,Male,1,No,No
87100668964,Female,0,No,No
4172820794,Male,0,No,No
62381152202,Female,0,No,No
32822282447,Female,0,No,No
8475283594,Female,0,No,No
99940041071,Female,0,Yes,No
84791351150,Male,0,No,No
35053572275,Female,0,Yes,Yes
89206415794,Female,1,No,No
80978302800,Male,1,No,No
1041945370,Male,1,No,No
41952814405,Female,0,Yes,Yes
78674280200,Male,1,No,No
18893063557,Female,0,No,No
78037891291,Female,1,No,No
13974369996,Female,0,No,No
5585575970,Female,0,No,No
94084290602,Female,0,No,No
96904528940,Female,0,No,No
86061065698,Male,0,No,No
73374570143,Female,0,No,No
65276136874,Male,0,No,No
14980253075,Male,0,Yes,No
84376992909,Male,0,No,No
64447725088,Female,0,Yes,No
84232423400,Male,0,No,No
80041724151,Female,0,Yes,No
55369158517,Female,0,No,No
57490627915,Female,1,Yes,No
60242570313,Female,0,No,No
33295945276,Male,0,Yes,Yes
31582863008,Male,0,Yes,No
40296629944,Female,0,Yes,Yes
17217429218,Male,0,Yes,No
20416782167,Male,0,Yes,Yes
53926693797,Male,0,Yes,Yes
6325031300,Female,0,Yes,Yes
92804850242,Male,0,No,No
20619019301,Male,0,No,No
33593797135,Female,1,No,No
90000295620,Female,0,No,No
16225647155,Male,0,Yes,Yes
85594079955,Male,0,Yes,No
23045323146,Male,1,No,No
67781456416,Male,0,No,No
74370194504,Male,0,Yes,Yes
39117766672,Female,0,No,No
50527612014,Female,0,No,No
92815780690,Female,0,No,No
19022311635,Male,1,No,No
78706763570,Female,1,No,No
32237185913,Female,1,No,No
21268485667,Male,0,No,No
37114294328,Female,1,No,No
37539809,Female,1,Yes,No
92313246590,Male,1,Yes,No
98669327880,Female,1,No,No
41783765941,Female,0,Yes,Yes
15382011435,Male,0,Yes,No
6526642616,Female,1,No,No
73512724507,Male,1,No,No
53375656998,Male,0,Yes,Yes
76487849634,Male,1,Yes,No
22494510449,Female,1,No,No
62506929673,Male,1,Yes,No
56851206218,Male,0,No,No
76729350970,Male,0,No,No
79344212902,Female,0,No,No
14650223415,Female,0,Yes,No
77804579748,Male,1,Yes,No
25184070303,Male,1,No,No
39821478247,Female,0,Yes,Yes
33720945146,Female,0,Yes,No
67670636300,Male,0,Yes,Yes
28630112271,Male,0,No,No
848426444,Male,0,Yes,Yes
83336796091,Male,0,No,No
82896713697,Female,1,Yes,No
5494692060,Male,0,No,No
85649013233,Male,0,No,Yes
49519350071,Male,0,No,No
11546175806,Female,0,No,No
8038890469,Male,0,No,No
41040431500,Female,0,No,No
66851353873,Male,0,Yes,Yes
14837475574,Male,0,No,No
80309016827,Female,0,No,No
56471778406,Male,1,Yes,No
1902716981,Female,1,No,No
88371611587,Female,1,No,No
86686119920,Male,1,Yes,No
76759833279,Male,0,No,No
61705058345,Female,0,No,No
53458195645,Female,0,Yes,Yes
57285353302,Male,0,No,No
99824266216,Female,0,No,No
17758015867,Female,0,No,No
46687930354,Male,0,No,No
2853272753,Male,0,No,No
66983451562,Female,0,No,No
2528546165,Male,1,No,No
30873089782,Male,1,Yes,No
20738277720,Female,1,No,No
71184252734,Female,1,Yes,No
86309007173,Male,0,No,No
21024234410,Female,0,No,No
73057771963,Male,0,No,No
61997165902,Male,0,Yes,No
65667640970,Female,0,Yes,Yes
96833440034,Male,1,No,No
95224265398,Female,0,Yes,No
79322191406,Female,1,No,No
39070547333,Female,0,Yes,No
60157911527,Female,0,No,No
1016260024,Female,0,No,No
80265893437,Male,0,Yes,Yes
75978335478,Female,0,Yes,Yes
88357192165,Female,0,No,No
49679146324,Male,1,No,No
86643203147,Female,1,No,No
72665282402,Female,0,Yes,Yes
68549272426,Male,1,Yes,No
20860188,Male,1,Yes,No
46051908560,Female,0,No,No
43271630313,Male,0,No,No
35636930135,Female,0,No,No
90899342,Male,0,No,No
18781048025,Female,0,No,No
28354158900,Male,0,Yes,Yes
29093043706,Female,1,No,No
66136628015,Male,0,No,No
81226815901,Female,0,No,No
47470531157,Female,0,No,No
